zm	m1	m2	Dl	s1	s2	HLV
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.694935	16.501137	16.113884000000002	13012.034659810286	0.0	0.0	8.574445301284062
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.694335	36.0	6.599999999999998	13006.381715415577	0.0	0.0	5.650996328673656
1.6926450000000002	9.3	6.1999999999999975	12990.461412179873	0.0	0.0	4.52569396434437
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6934049999999998	9.3	6.1999999999999975	12997.620444439164	0.0	0.0	4.524162880165149
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.6926450000000002	9.3	6.1999999999999975	12990.461412179873	0.0	0.0	4.52569396434437
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6933349999999998	18.000000000000004	14.000000000000005	12996.961032954649	0.0	0.0	8.33360866322055
1.693785	9.3	6.1999999999999975	13001.200202114607	0.0	0.0	4.523397881370507
1.694535	9.3	6.1999999999999975	13008.265985650407	0.0	0.0	4.521889077017785
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.696905	16.501137	16.113884000000002	13030.597979186798	0.0	0.0	8.567159086564766
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.6949150000000002	9.3	6.1999999999999975	13011.84622186937	0.0	0.0	4.5211251535843635
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.691215	32.447191	14.021754999999999	12976.992875087055	0.0	0.0	9.539013314083158
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6908849999999995	20.0	11.999999999999995	12973.885075392516	0.0	0.0	7.981068609302832
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698545	41.0377	29.490299999999994	13046.054999597549	0.0	0.0	15.148944100734266
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.694755	29.225096	7.914784	13010.338734381723	0.0	0.0	6.517862527176164
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.6934049999999998	9.3	6.1999999999999975	12997.620444439164	0.0	0.0	4.524162880165149
1.693065	37.99999999999999	10.999999999999995	12994.417639843878	0.0	0.0	8.148617948238813
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.6927849999999998	27.0	23.0	12991.780132870024	0.0	0.0	11.952994669626252
1.698375	29.0	22.0	13044.45260861797	0.0	0.0	11.951832294046659
1.698995	9.3	6.1999999999999975	13050.296777733609	0.0	0.0	4.512945733439184
1.692855	45.0	19.0	12992.43950141472	0.0	0.0	11.896544102845885
1.693785	9.3	6.1999999999999975	13001.200202114607	0.0	0.0	4.523397881370507
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.706535	9.3	6.1999999999999975	13121.403519802196	0.0	0.0	4.497938395005697
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.701545	9.3	6.1999999999999975	13074.337765974673	0.0	0.0	4.507854604193966
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7079349999999998	9.3	6.1999999999999975	13134.613284747742	0.0	0.0	4.49516727398918
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.701295	38.72023199999999	26.20747599999999	13071.980487453624	0.0	0.0	14.068224183896925
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7017650000000002	36.0	13.0	13076.41222837906	0.0	0.0	9.110220558112566
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.702625	25.753899999999994	18.3658	13084.522005093408	0.0	0.0	10.543713366824337
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707455	44.462724	28.090311999999994	13130.083978770672	0.0	0.0	14.944840313033623
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.701545	9.3	6.1999999999999975	13074.337765974673	0.0	0.0	4.507854604193966
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.701295	38.72023199999999	26.20747599999999	13071.980487453624	0.0	0.0	14.068224183896925
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700825	9.3	6.1999999999999975	13067.5489914236	0.0	0.0	4.509290467965924
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.708095	22.033783000000003	3.0245110000000004	13136.123109897782	0.0	0.0	3.5287327744222
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700175	8.556299999999998	8.397499999999999	13061.420730397733	0.0	0.0	4.9644393851967585
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7017650000000002	36.0	13.0	13076.41222837906	0.0	0.0	9.110220558112566
1.7082849999999998	9.3	6.1999999999999975	13137.91606394209	0.0	0.0	4.494475242620199
1.7061849999999998	9.3	6.1999999999999975	13118.101416696636	0.0	0.0	4.498631925075893
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.704445	25.753899999999994	18.3658	13101.687256265759	0.0	0.0	10.535464966213217
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.702265	9.3	6.1999999999999975	13081.127115132043	0.0	0.0	4.506420021769173
1.707055	29.690940999999995	6.6538070000000005	13126.309751360128	0.0	0.0	5.7579848703246945
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.709325	9.3	6.1999999999999975	13147.730833499729	0.0	0.0	4.4924206854158095
1.701905	9.3	6.1999999999999975	13077.732368746509	0.0	0.0	4.507137152915837
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.703345	9.3	6.1999999999999975	13091.312215592281	0.0	0.0	4.504270547068017
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.701095	32.447191	14.021754999999999	13070.094714524335	0.0	0.0	9.496760039968411
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.701125	8.299999999999999	6.1999999999999975	13070.377577636476	0.0	0.0	4.344271493258583
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7059650000000002	28.70580000000001	15.260600000000005	13116.025878290618	0.0	0.0	9.786909515762188
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.705125	9.3	6.1999999999999975	13108.101587236326	0.0	0.0	4.50073416315018
1.7032349999999998	18.000000000000004	14.000000000000005	13090.274785175501	0.0	0.0	8.298023084724631
1.7069450000000002	8.556299999999998	8.397499999999999	13125.271869786216	0.0	0.0	4.949909375159277
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700095	9.3	6.1999999999999975	13060.666515280796	0.0	0.0	4.510747584142309
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.706535	9.3	6.1999999999999975	13121.403519802196	0.0	0.0	4.497938395005697
1.707445	29.225096	7.914784	13129.989620933091	0.0	0.0	6.4786261515766315
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.706535	9.3	6.1999999999999975	13121.403519802196	0.0	0.0	4.497938395005697
1.703345	9.3	6.1999999999999975	13091.312215592281	0.0	0.0	4.504270547068017
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700095	9.3	6.1999999999999975	13060.666515280796	0.0	0.0	4.510747584142309
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707035	26.9193	21.0694	13126.121044625814	0.0	0.0	11.399350251428803
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7068849999999998	9.3	6.1999999999999975	13124.705758194681	0.0	0.0	4.497245165048246
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.703345	9.3	6.1999999999999975	13091.312215592281	0.0	0.0	4.504270547068017
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7044150000000002	9.3	6.1999999999999975	13101.404282853686	0.0	0.0	4.502143808946632
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	9.3	6.1999999999999975	13131.310640702022	0.0	0.0	4.495859604726172
1.7029849999999995	9.3	6.1999999999999975	13087.917038592763	0.0	0.0	4.504986719050114
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.702625	9.3	6.1999999999999975	13084.522005093408	0.0	0.0	4.505703210548889
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.704155	36.0	6.599999999999998	13098.951888317832	0.0	0.0	5.623016259580975
1.7061849999999998	9.3	6.1999999999999975	13118.101416696636	0.0	0.0	4.498631925075893
1.701125	8.3	8.1	13070.377577636476	0.0	0.0	4.836369294302142
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.701905	9.3	6.1999999999999975	13077.732368746509	0.0	0.0	4.507137152915837
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.702265	9.3	6.1999999999999975	13081.127115132043	0.0	0.0	4.506420021769173
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7032349999999998	18.000000000000004	14.000000000000005	13090.274785175501	0.0	0.0	8.298023084724631
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7082849999999998	9.3	6.1999999999999975	13137.91606394209	0.0	0.0	4.494475242620199
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.702265	9.3	6.1999999999999975	13081.127115132043	0.0	0.0	4.506420021769173
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.7080650000000002	27.0	23.0	13135.840015530957	0.0	0.0	11.874813186725394
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.700505	20.0	11.999999999999995	13064.531942810612	0.0	0.0	7.94739562732872
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.7040650000000002	7.4872	7.2535	13098.102999940571	0.0	0.0	4.453189307244361
1.707915	7.989399999999996	7.692199999999996	13134.42455858978	0.0	0.0	4.658716778576604
1.703705	9.3	6.1999999999999975	13094.707536054146	0.0	0.0	4.503554694398065
1.707455	44.462724	28.090311999999994	13130.083978770672	0.0	0.0	14.944840313033623
1.7015650000000002	45.0	19.0	13074.526351249262	0.0	0.0	11.848373510279568
1.707585	29.0	22.0	13131.310640702022	0.0	0.0	11.904526128075773
1.704775	9.3	6.1999999999999975	13104.800029494494	0.0	0.0	4.501428904137403
1.700435	27.0	23.0	13063.871978567107	0.0	0.0	11.913677536679174
